id;type;source;label;remarks;geom;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude
134;Locations within Greater Ouagadougou;WASCAL;Bidougou;;0101000020E61000002C9B984E6B79FABFB319EC1FEE0F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
135;Locations within Greater Ouagadougou;WASCAL;Bigtogo;;0101000020E6100000E3A28F91251CF8BF3EF0B1FDC5112940;;;2014-05-21 13:49:47.74048+02;;;;;;;
136;Locations within Greater Ouagadougou;WASCAL;Bilogo;;0101000020E6100000B98419E0A5EEFABF40AB3C5777112940;;;2014-05-21 13:49:47.74048+02;;;;;;;
137;Locations within Greater Ouagadougou;WASCAL;Dabar;;0101000020E6100000BA10330C2398F9BF03E905005E4F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
138;Locations within Greater Ouagadougou;WASCAL;Gaskaye;;0101000020E61000006A1E72425DAAF9BFB99947A3CE4C2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
139;Locations within Greater Ouagadougou;WASCAL;Goupana;;0101000020E61000001B2D3A0A235EF9BF9B3F2E80FC3C2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
140;Locations within Greater Ouagadougou;WASCAL;Katabtenga;;0101000020E6100000A13DC7A7110BF9BF08668F08F3032940;;;2014-05-21 13:49:47.74048+02;;;;;;;
141;Locations within Greater Ouagadougou;WASCAL;Kodemtor;;0101000020E61000006062DC5A0DB0F7BFF7B44D9DB5192940;;;2014-05-21 13:49:47.74048+02;;;;;;;
142;Locations within Greater Ouagadougou;WASCAL;Laado;;0101000020E61000006B6BCBC26E9AFABF3E396366021E2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
143;Locations within Greater Ouagadougou;WASCAL;Napamboubou;;0101000020E610000002B9C6A19917F8BFB36782C211092940;;;2014-05-21 13:49:47.74048+02;;;;;;;
144;Locations within Greater Ouagadougou;WASCAL;Nedego;;0101000020E61000003A7351CB8669FABFC74DB33F95182940;;;2014-05-21 13:49:47.74048+02;;;;;;;
145;Locations within Greater Ouagadougou;WASCAL;Ouavougue;;0101000020E6100000891BF40AAC07FABF9FC83EE305162940;;;2014-05-21 13:49:47.74048+02;;;;;;;
147;Locations within Greater Ouagadougou;WASCAL;Pabr Saint-Joseph;;0101000020E61000005CF5AC202D6FF9BF522B0E7FB1032940;;;2014-05-21 13:49:47.74048+02;;;;;;;
148;Locations within Greater Ouagadougou;WASCAL;Rawilgu;;0101000020E61000008D8CC0D3AE62F9BFE5AAC351304E2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
149;Locations within Greater Ouagadougou;WASCAL;Sabtenga;;0101000020E61000009D686991F7E0FABF0E9AB116A1EB2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
150;Locations within Greater Ouagadougou;WASCAL;Sag-Nioniogo;;0101000020E6100000891A58F07671F7BF23A26236BE142940;;;2014-05-21 13:49:47.74048+02;;;;;;;
151;Locations within Greater Ouagadougou;WASCAL;Sal;;0101000020E6100000DEB36DAD7CCCFABFEFB968D3572E2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
152;Locations within Greater Ouagadougou;WASCAL;Yamba;;0101000020E6100000E91CA0CF4AF4F7BFBDB204965F0B2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
153;Locations within Greater Ouagadougou;WASCAL;Zibako;;0101000020E6100000E0FAB7DA1C45FABFCCD68140041A2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
154;Locations within Greater Ouagadougou;WASCAL;Zouma;;0101000020E61000009282A1804FB2F9BF6C5D895FE6322940;;;2014-05-21 13:49:47.74048+02;;;;;;;
155;Locations within Greater Ouagadougou;WASCAL;Badnogo1;;0101000020E610000077285F5BF3E0F4BF5AC0071CEEEF2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
156;Locations within Greater Ouagadougou;WASCAL;Badnogo2;;0101000020E61000007ED93605E3F0F5BFA8FC327CCE8C2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
157;Locations within Greater Ouagadougou;WASCAL;Barogo;;0101000020E6100000BB6DAD1639CAF6BF03F90D717DD22840;;;2014-05-21 13:49:47.74048+02;;;;;;;
158;Locations within Greater Ouagadougou;WASCAL;Boassame;;0101000020E6100000295CC6A1C3CEF4BFB3F219DF05F62840;;;2014-05-21 13:49:47.74048+02;;;;;;;
159;Locations within Greater Ouagadougou;WASCAL;Boudtenga;;0101000020E61000002199438E8269F4BF7633F7DF74F72840;;;2014-05-21 13:49:47.74048+02;;;;;;;
160;Locations within Greater Ouagadougou;WASCAL;Boudtenga-Peulh;;0101000020E61000000B74F265EF22F4BFF6F80B98B5F92840;;;2014-05-21 13:49:47.74048+02;;;;;;;
161;Locations within Greater Ouagadougou;WASCAL;Gampela;;0101000020E61000000D236CF28369F6BFA4AC480605D82840;;;2014-05-21 13:49:47.74048+02;;;;;;;
162;Locations within Greater Ouagadougou;WASCAL;Goghin;;0101000020E6100000C3326EC4F0E8F5BFF170C8A7BB9A2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
164;Locations within Greater Ouagadougou;WASCAL;Komkaga;;0101000020E610000052C78720EC64F4BF72D31991B5D92840;;;2014-05-21 13:49:47.74048+02;;;;;;;
165;Locations within Greater Ouagadougou;WASCAL;Kouanda;;0101000020E61000002AB72977CEA5F5BFC5A33F194BFD2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
166;Locations within Greater Ouagadougou;WASCAL;Kouidi;;0101000020E6100000D58446902D2DF5BFF665213E38EB2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
167;Locations within Greater Ouagadougou;WASCAL;Manegsombo;;0101000020E610000042A64FA59038F5BFBEA478AED2022940;;;2014-05-21 13:49:47.74048+02;;;;;;;
168;Locations within Greater Ouagadougou;WASCAL;Nakomestinga-Peulh;;0101000020E6100000202639FA3B25F6BFE39353263FAA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
169;Locations within Greater Ouagadougou;WASCAL;Nioko 1;;0101000020E61000004A66D739FF1AF7BFBE6A7BB75ECD2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
170;Locations within Greater Ouagadougou;WASCAL;Nioko 2;;0101000020E6100000219987FAEA6CF7BFBE02923FDBDD2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
171;Locations within Greater Ouagadougou;WASCAL;Niong-Warbin;;0101000020E610000001D925715B0DF7BFF271CC3083E42840;;;2014-05-21 13:49:47.74048+02;;;;;;;
172;Locations within Greater Ouagadougou;WASCAL;Saaba;;0101000020E6100000F92381544DB2F6BF2D18C5394ABF2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
173;Locations within Greater Ouagadougou;WASCAL;Seloghin;;0101000020E6100000CCBA2B9194F6F5BF06D59D1AF9A42840;;;2014-05-21 13:49:47.74048+02;;;;;;;
174;Locations within Greater Ouagadougou;WASCAL;Tanghin;;0101000020E610000078193E2BDCD7F5BF263FDEC52EB22840;;;2014-05-21 13:49:47.74048+02;;;;;;;
175;Locations within Greater Ouagadougou;WASCAL;Tanlarghin;;0101000020E610000030ABE85FF443F6BFA9B8FC27739B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
176;Locations within Greater Ouagadougou;WASCAL;Tansobintingga;;0101000020E6100000E47B50015A47F5BF199F626A649F2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
177;Locations within Greater Ouagadougou;WASCAL;Yamtenga;;0101000020E6100000AFC5DB27584FF7BF351A1C4408B02840;;;2014-05-21 13:49:47.74048+02;;;;;;;
178;Locations within Greater Ouagadougou;WASCAL;Boulsin;;0101000020E6100000422DE70F364EFCBF4774CB1DF9C42840;;;2014-05-21 13:49:47.74048+02;;;;;;;
179;Locations within Greater Ouagadougou;WASCAL;Dawanegomd;;0101000020E6100000C983AB472856FCBF132862DD788D2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
180;Locations within Greater Ouagadougou;WASCAL;Dondoulma;;0101000020E610000087F0B540F8A6FBBFFF16646237CD2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
181;Locations within Greater Ouagadougou;WASCAL;Nabakoutou;;0101000020E6100000575872856268FCBFBFB9BEC29DB32840;;;2014-05-21 13:49:47.74048+02;;;;;;;
182;Locations within Greater Ouagadougou;WASCAL;Nabitenga 1;;0101000020E6100000BA5BE9A5C1B5FBBFBB95F04CF8C62840;;;2014-05-21 13:49:47.74048+02;;;;;;;
183;Locations within Greater Ouagadougou;WASCAL;Nabitenga 2;;0101000020E6100000CE49E5292F35FCBF312A7E24739B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
184;Locations within Greater Ouagadougou;WASCAL;Ouansoa;;0101000020E6100000DD167CC88706FCBFECD5356ED3C02840;;;2014-05-21 13:49:47.74048+02;;;;;;;
185;Locations within Greater Ouagadougou;WASCAL;Sahongo;;0101000020E610000003426B0A9CB4FBBFE44E279DD2C22840;;;2014-05-21 13:49:47.74048+02;;;;;;;
186;Locations within Greater Ouagadougou;WASCAL;San;;0101000020E61000008E75953CD600FCBFFFC751F0BEB22840;;;2014-05-21 13:49:47.74048+02;;;;;;;
187;Locations within Greater Ouagadougou;WASCAL;Seguedin;;0101000020E61000005AC966C2BAD6FBBF772DB8EF4FB12840;;;2014-05-21 13:49:47.74048+02;;;;;;;
188;Locations within Greater Ouagadougou;WASCAL;Silmissin;;0101000020E610000038A87B8FF843FCBFA89361199C972840;;;2014-05-21 13:49:47.74048+02;;;;;;;
195;Locations within Greater Ouagadougou;WASCAL;Tinsouka;;0101000020E61000007206425679D4FABF0FF125397EB02840;;;2014-05-21 13:49:47.74048+02;;;;;;;
196;Locations within Greater Ouagadougou;WASCAL;Yalegr;;0101000020E61000008E372853F064FABF9B76CF6159CA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
197;Locations within Greater Ouagadougou;WASCAL;Zanghindiesse;;0101000020E61000003F14F0C3ED6CFBBF0A641270B1C32840;;;2014-05-21 13:49:47.74048+02;;;;;;;
198;Locations within Greater Ouagadougou;WASCAL;Zekounga;;0101000020E61000006CE3637994D5FABF5C03DF3D31CC2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
199;Locations within Greater Ouagadougou;WASCAL;Nafbanka;;0101000020E61000009881359BED85F1BFB7BF2C1A95582840;;;2014-05-21 13:49:47.74048+02;;;;;;;
200;Locations within Greater Ouagadougou;WASCAL;Baguemnini;;0101000020E6100000792B3391B8D6F8BF7B63465DF0092840;;;2014-05-21 13:49:47.74048+02;;;;;;;
201;Locations within Greater Ouagadougou;WASCAL;Balonghin;;0101000020E6100000EEA6E315F222F8BFDCB731F455122840;;;2014-05-21 13:49:47.74048+02;;;;;;;
202;Locations within Greater Ouagadougou;WASCAL;Banbanto;;0101000020E61000006A50F3F19659F9BF41E67DEF7E2E2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
203;Locations within Greater Ouagadougou;WASCAL;Bissiga;;0101000020E61000005AC6FDAC7D8AF7BF5210DCD02D142840;;;2014-05-21 13:49:47.74048+02;;;;;;;
204;Locations within Greater Ouagadougou;WASCAL;Bonkor;;0101000020E6100000018FAD3B1EA0F7BFDFC63A1026372840;;;2014-05-21 13:49:47.74048+02;;;;;;;
205;Locations within Greater Ouagadougou;WASCAL;Bonogo;;0101000020E6100000FBE36E566068F9BF90D6D67BD2222840;;;2014-05-21 13:49:47.74048+02;;;;;;;
206;Locations within Greater Ouagadougou;WASCAL;Boulougou;;0101000020E610000078E14DDA9A17FABFBDF4A063D9E12740;;;2014-05-21 13:49:47.74048+02;;;;;;;
208;Locations within Greater Ouagadougou;WASCAL;Damkita;;0101000020E6100000C658B036F02AFABF408266457D122840;;;2014-05-21 13:49:47.74048+02;;;;;;;
209;Locations within Greater Ouagadougou;WASCAL;Damzoussi;;0101000020E6100000F9864050F99EF8BF3D7DBB0761272840;;;2014-05-21 13:49:47.74048+02;;;;;;;
210;Locations within Greater Ouagadougou;WASCAL;Dawelgu;;0101000020E6100000A8A3D7087E27F8BF6CF0F6CD34332840;;;2014-05-21 13:49:47.74048+02;;;;;;;
211;Locations within Greater Ouagadougou;WASCAL;Diepo;;0101000020E6100000571408919593F7BFB6F8C13ECF4A2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
212;Locations within Greater Ouagadougou;WASCAL;Doutinga;;0101000020E61000004744152D66E4F7BFE2E5494C9F2F2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
213;Locations within Greater Ouagadougou;WASCAL;Karangtanghin;;0101000020E61000000E07B9708BBCF7BF56F0062F08502840;;;2014-05-21 13:49:47.74048+02;;;;;;;
214;Locations within Greater Ouagadougou;WASCAL;Karkuidghin;;0101000020E6100000B4E718125DAAF9BFAA013EDCE21A2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
215;Locations within Greater Ouagadougou;WASCAL;Koagma;;0101000020E61000009E3D06B85C47F9BFAA96047FE4162840;;;2014-05-21 13:49:47.74048+02;;;;;;;
216;Locations within Greater Ouagadougou;WASCAL;Koakin;;0101000020E610000057041D9A2FF3F7BFE067AE5C42622840;;;2014-05-21 13:49:47.74048+02;;;;;;;
217;Locations within Greater Ouagadougou;WASCAL;Kougpaka;;0101000020E6100000441E7C7A6BDCFABF608F27BB22FF2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
218;Locations within Greater Ouagadougou;WASCAL;Koumsaga;;0101000020E6100000503846A61BE2F8BFE5E2F6C1441C2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
219;Locations within Greater Ouagadougou;WASCAL;Kounda;;0101000020E610000029F0030C8FDDF7BF312571E061452840;;;2014-05-21 13:49:47.74048+02;;;;;;;
221;Locations within Greater Ouagadougou;WASCAL;Kuizili;;0101000020E610000051AD85AD2D6FFABFB9FE0B7F53182840;;;2014-05-21 13:49:47.74048+02;;;;;;;
222;Locations within Greater Ouagadougou;WASCAL;Nionsna;;0101000020E61000000BA6AF440FEAFABF476EF0A474F72740;;;2014-05-21 13:49:47.74048+02;;;;;;;
223;Locations within Greater Ouagadougou;WASCAL;Ouarmini;;0101000020E6100000E91BE543C929F8BFBE0468D0445C2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
224;Locations within Greater Ouagadougou;WASCAL;Ouidi-Waf;;0101000020E6100000ED6DADDE00B8F9BF61390572D9212840;;;2014-05-21 13:49:47.74048+02;;;;;;;
225;Locations within Greater Ouagadougou;WASCAL;Pazotfom;;0101000020E6100000DA685D407516FABF65DEB9CAD0E62740;;;2014-05-21 13:49:47.74048+02;;;;;;;
226;Locations within Greater Ouagadougou;WASCAL;Pissi;;0101000020E6100000A7329FC4ADC5F7BF0E64D15919262840;;;2014-05-21 13:49:47.74048+02;;;;;;;
227;Locations within Greater Ouagadougou;WASCAL;Sambin;;0101000020E610000028AD2A0FF6E0F8BFCC1334334E352840;;;2014-05-21 13:49:47.74048+02;;;;;;;
229;Locations within Greater Ouagadougou;WASCAL;Targho;;0101000020E6100000F05379EADB7CFABFA81F5F41E5D42740;;;2014-05-21 13:49:47.74048+02;;;;;;;
230;Locations within Greater Ouagadougou;WASCAL;Timanemboin;;0101000020E61000001A31FBBA0797F9BF505B350B380B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
231;Locations within Greater Ouagadougou;WASCAL;Toundou;;0101000020E6100000DC693BFF1624F7BF56E03C2108102840;;;2014-05-21 13:49:47.74048+02;;;;;;;
232;Locations within Greater Ouagadougou;WASCAL;Watinga;;0101000020E61000008A3739011C7FF9BF42BC7DCCC5312840;;;2014-05-21 13:49:47.74048+02;;;;;;;
233;Locations within Greater Ouagadougou;WASCAL;Yansar;;0101000020E6100000713D23CEDCD7F6BF070E14F00F2D2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
234;Locations within Greater Ouagadougou;WASCAL;Bagayiri;;0101000020E6100000A5FBECF4AB6900C013427693B0A52840;;;2014-05-21 13:49:47.74048+02;;;;;;;
235;Locations within Greater Ouagadougou;WASCAL;Bantogdo;;0101000020E61000001F8E81A69738FFBF677142ACA9E62840;;;2014-05-21 13:49:47.74048+02;;;;;;;
236;Locations within Greater Ouagadougou;WASCAL;Barouli;;0101000020E6100000418874AE6C79FCBF9903CAAD3AE52840;;;2014-05-21 13:49:47.74048+02;;;;;;;
237;Locations within Greater Ouagadougou;WASCAL;Bouanga;;0101000020E6100000AD5ADA01D89DFEBF14F322999ED12840;;;2014-05-21 13:49:47.74048+02;;;;;;;
238;Locations within Greater Ouagadougou;WASCAL;Damsi;;0101000020E6100000D05EE151BB7A00C06387D210ACA02840;;;2014-05-21 13:49:47.74048+02;;;;;;;
239;Locations within Greater Ouagadougou;WASCAL;Diguila;;0101000020E6100000C2525B0117C9FBBFC259B56759EA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
240;Locations within Greater Ouagadougou;WASCAL;Gonsin;;0101000020E6100000A5BF1372A949FBBF5D1B2F6094DA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
241;Locations within Greater Ouagadougou;WASCAL;Gula;;0101000020E6100000538329A62C77FDBF1091DA0105D82840;;;2014-05-21 13:49:47.74048+02;;;;;;;
242;Locations within Greater Ouagadougou;WASCAL;Koala;;0101000020E6100000B3BFC304A072FCBFDA09595F94DA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
243;Locations within Greater Ouagadougou;WASCAL;Koukin;;0101000020E6100000B8FB0D30C27600C0D8BA28CE4B9B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
244;Locations within Greater Ouagadougou;WASCAL;Lao;;0101000020E6100000D6A471F05E0DFCBF529ADB81DED52840;;;2014-05-21 13:49:47.74048+02;;;;;;;
245;Locations within Greater Ouagadougou;WASCAL;Manfyam;;0101000020E610000033FBA805E4F8FBBFDD0F59739FEF2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
246;Locations within Greater Ouagadougou;WASCAL;Nakamtenga;;0101000020E6100000542845A7271CFBBFE4C7A0DF86EB2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
248;Locations within Greater Ouagadougou;WASCAL;Sanon;;0101000020E61000002CDD97A1D663FCBF55709FE710EB2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
249;Locations within Greater Ouagadougou;WASCAL;Sourgoubila;;0101000020E6100000DF81FB90FC01FDBFC00FC9D296D42840;;;2014-05-21 13:49:47.74048+02;;;;;;;
250;Locations within Greater Ouagadougou;WASCAL;Taonsogo;;0101000020E6100000B13E8E18838D00C0147BE61DD0A82840;;;2014-05-21 13:49:47.74048+02;;;;;;;
251;Locations within Greater Ouagadougou;WASCAL;Zoundri;;0101000020E610000076FECBC0F685FEBFDA1C0A3A6CDC2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
252;Locations within Greater Ouagadougou;WASCAL;Bangrin;;0101000020E6100000CCACD335DCD7F5BF9310BAD9BF102940;;;2014-05-21 13:49:47.74048+02;;;;;;;
253;Locations within Greater Ouagadougou;WASCAL;Bendogo;;0101000020E61000002B8E84546226F7BFD4AFC944A70C2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
254;Locations within Greater Ouagadougou;WASCAL;Daguilma;;0101000020E610000058E08AA6D919F7BF92F3668B88072940;;;2014-05-21 13:49:47.74048+02;;;;;;;
255;Locations within Greater Ouagadougou;WASCAL;Dogomnogo;;0101000020E61000000BE03D9D215EF7BFAE164BB4D2222940;;;2014-05-21 13:49:47.74048+02;;;;;;;
256;Locations within Greater Ouagadougou;WASCAL;Donsin;;0101000020E6100000DB5E5A72D29DF6BF8D287855A02D2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
257;Locations within Greater Ouagadougou;WASCAL;Gandin;;0101000020E6100000EA6CC5F861C3F6BF3105DFD2D8032940;;;2014-05-21 13:49:47.74048+02;;;;;;;
258;Locations within Greater Ouagadougou;WASCAL;Gou;;0101000020E61000004870DE2B1366F6BF747587EEA8282940;;;2014-05-21 13:49:47.74048+02;;;;;;;
259;Locations within Greater Ouagadougou;WASCAL;Goundry;;0101000020E6100000E5965D219B72F5BF62032272590A2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
260;Locations within Greater Ouagadougou;WASCAL;Ipala;;0101000020E61000003DD2C96E929BF7BF5560D0B37C342940;;;2014-05-21 13:49:47.74048+02;;;;;;;
261;Locations within Greater Ouagadougou;WASCAL;Kogninga;;0101000020E6100000A9A8F34143DBF6BFBF896932E7302940;;;2014-05-21 13:49:47.74048+02;;;;;;;
262;Locations within Greater Ouagadougou;WASCAL;Koulsinga;;0101000020E61000003C425E291366F6BF792A2D64DF132940;;;2014-05-21 13:49:47.74048+02;;;;;;;
263;Locations within Greater Ouagadougou;WASCAL;Kouriyaoghin;;0101000020E6100000AE64B7B680E5F6BF2A5D5AEF6D182940;;;2014-05-21 13:49:47.74048+02;;;;;;;
264;Locations within Greater Ouagadougou;WASCAL;Loumbila;;0101000020E61000006BB6C5053C25F6BF4E4DE37C300E2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
265;Locations within Greater Ouagadougou;WASCAL;Nabdogo;;0101000020E61000004558816BF443F6BFDDAF9950D4FE2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
266;Locations within Greater Ouagadougou;WASCAL;Nangtenga;;0101000020E61000000CFC8C2C750EF5BF4923CA22EE0F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
267;Locations within Greater Ouagadougou;WASCAL;Nomgana;;0101000020E6100000A4F5DFD1DFF8F5BF8F0B4A0C40082940;;;2014-05-21 13:49:47.74048+02;;;;;;;
268;Locations within Greater Ouagadougou;WASCAL;Nonguestenga;;0101000020E6100000D6ADC84132EBF6BF05614D3668262940;;;2014-05-21 13:49:47.74048+02;;;;;;;
269;Locations within Greater Ouagadougou;WASCAL;Noungou;;0101000020E6100000882613E52098F6BF75880D73370D2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
270;Locations within Greater Ouagadougou;WASCAL;Pendissi;;0101000020E61000009A3D99B65E05F7BF3346BB5C89052940;;;2014-05-21 13:49:47.74048+02;;;;;;;
271;Locations within Greater Ouagadougou;WASCAL;Pendogo;;0101000020E61000003178D3D59BACF6BF0C18D95BC4152940;;;2014-05-21 13:49:47.74048+02;;;;;;;
272;Locations within Greater Ouagadougou;WASCAL;Podogo 1;;0101000020E6100000C2AC451B39CAF6BF9EB352319CF72840;;;2014-05-21 13:49:47.74048+02;;;;;;;
273;Locations within Greater Ouagadougou;WASCAL;Podogo 2;;0101000020E61000009EA8BE87E0F8F6BFEAA69C92DE152940;;;2014-05-21 13:49:47.74048+02;;;;;;;
274;Locations within Greater Ouagadougou;WASCAL;Pousghin;;0101000020E61000004F031AE6FE7DF6BFF0CB2C609BF92840;;;2014-05-21 13:49:47.74048+02;;;;;;;
275;Locations within Greater Ouagadougou;WASCAL;Tabtenga;;0101000020E6100000015671C0098FF7BF012A0127102D2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
276;Locations within Greater Ouagadougou;WASCAL;Tangzougou;;0101000020E6100000F0E47961F801F7BFF226EAE94BFB2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
277;Locations within Greater Ouagadougou;WASCAL;Tanlaorgo;;0101000020E61000005B32A1839751F5BF2402CA2E8A032940;;;2014-05-21 13:49:47.74048+02;;;;;;;
278;Locations within Greater Ouagadougou;WASCAL;Wavouss;;0101000020E6100000DE6F176A49BAF5BF9979991E6D1A2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
220;Locations within Greater Ouagadougou;WASCAL;Kouri (Léo road);;0101000020E6100000ECE073F6D65BF8BF4F2CE4FF9B172840;;;2014-05-21 13:49:47.74048+02;7;2015-08-04 15:19:12.802682+02;0;0;0;12.0461120573074;-1.52242180128638
280;Locations within Greater Ouagadougou;WASCAL;Tamassa;;0101000020E610000087B211093C25F6BF7D13A178592A2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
281;cities and towns outside Greater Ouagadougou;OSM;Bobo-Dioulasso;;0101000020E6100000F34E7C3ACD2C11C09CD8F08DF75A2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
282;cities and towns outside Greater Ouagadougou;OSM;Banfora;;0101000020E61000003007B99DF80213C08936A6FE8B492540;;;2014-05-21 13:49:47.74048+02;;;;;;;
283;cities and towns outside Greater Ouagadougou;OSM;Pouytenga;;0101000020E6100000291679D7CE41DBBF1A0832CCC67E2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
284;cities and towns outside Greater Ouagadougou;OSM;Kaya;;0101000020E61000004E68DD491A5BF1BF59550CC2A42C2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
287;cities and towns outside Greater Ouagadougou;OSM;Tenkodogo;;0101000020E6100000034221D7E460D7BF5E6D15DE3B912740;;;2014-05-21 13:49:47.74048+02;;;;;;;
288;cities and towns outside Greater Ouagadougou;OSM;Dori;;0101000020E610000063B057E9CEB0A0BFA528C52CE9112C40;;;2014-05-21 13:49:47.74048+02;;;;;;;
289;cities and towns outside Greater Ouagadougou;OSM;Sabou;;0101000020E6100000313D81190ACF01C0713160ED441F2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
292;cities and towns outside Greater Ouagadougou;OSM;Kongoussi;;0101000020E6100000F1EF6AAD9E6CF8BFABF2E9DA7CA52A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
293;cities and towns outside Greater Ouagadougou;OSM;Orodara;;0101000020E61000005C376524ADAA13C05A81F1E77EF82540;;;2014-05-21 13:49:47.74048+02;;;;;;;
294;cities and towns outside Greater Ouagadougou;OSM;Dibougou;;0101000020E6100000BC0540CC2DFE09C0C11AD41591EE2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
295;cities and towns outside Greater Ouagadougou;OSM;Bonduigi;;0101000020E61000001C2286689AE20BC0BA47F48237D22540;;;2014-05-21 13:49:47.74048+02;;;;;;;
297;cities and towns outside Greater Ouagadougou;OSM;Pama;;0101000020E610000030B834F1E424E73FBF112C6D072A2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
299;cities and towns outside Greater Ouagadougou;OSM;Sgunga;;0101000020E6100000F700A8D66365FFBFA00F4EC4F0DE2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
300;cities and towns outside Greater Ouagadougou;OSM;Hamale;;0101000020E61000004384FA1C4F0106C096B75E92CEFC2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
301;cities and towns outside Greater Ouagadougou;OSM;Bati;;0101000020E6100000F9ABC493975C07C05F3F2EB673C22340;;;2014-05-21 13:49:47.74048+02;;;;;;;
303;cities and towns outside Greater Ouagadougou;OSM;Diapaga;;0101000020E6100000CEF26586319CFC3F696D2478E2242840;;;2014-05-21 13:49:47.74048+02;;;;;;;
304;cities and towns outside Greater Ouagadougou;OSM;Niangoloko;;0101000020E6100000370BA72220A413C09445B42D00932440;;;2014-05-21 13:49:47.74048+02;;;;;;;
305;cities and towns outside Greater Ouagadougou;OSM;Boromo;;0101000020E6100000207A5912237107C023A5959DC07D2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
306;cities and towns outside Greater Ouagadougou;OSM;Sapouy;;0101000020E61000009F795C362359FCBF4BDF09B6D1192740;;;2014-05-21 13:49:47.74048+02;;;;;;;
302;cities and towns outside Greater Ouagadougou;OSM;Cinkansé;;0101000020E6100000A350620B37C5813F9092F9FC9E3B2640;;;2014-05-21 13:49:47.74048+02;7;2014-07-17 15:59:21.216944+02;0;0;0;11.1164473585752;0.00867693904391615
307;cities and towns outside Greater Ouagadougou;OSM;Dano;;0101000020E6100000EC964EAC607C08C004BF48641F4C2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
308;cities and towns outside Greater Ouagadougou;OSM;Founzan;;0101000020E6100000F14CA20AD8D909C03E01F3D444E92640;;;2014-05-21 13:49:47.74048+02;;;;;;;
