id;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom;fclass_osm;label;source;type;remarks
475;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.250705;11.886485;0101000020E610000004CAA65CE1C52740A88C7F9F71010A40;town;Zoétélé;OSM;Settlement;
476;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.671533;12.679086;0101000020E6100000C9570229B15B2940687A89B14C5F0540;town;Djoum;OSM;Settlement;
477;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.902763;12.525091;0101000020E61000000ED940BAD80C2940904FC8CEDB380F40;town;Ayos;OSM;Settlement;
478;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.0101226;12.6620956;0101000020E6100000A8A6C931FE5229404DCD2F945D0A1C40;town;Doualayel;OSM;Settlement;
479;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.099532;12.473112;0101000020E6100000B8B06EBC3BF22840349F73B7EB651C40;town;Galim;OSM;Settlement;
480;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.010289;9.207058;0101000020E610000016C09481036A2240C0081A33890A1040;town;Limbé;OSM;Settlement;
481;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.089714;9.316872;0101000020E61000004609FA0B3DA222402FF99FFCDD5B1040;town;Mutengene;OSM;Settlement;
482;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.156819;9.231578;0101000020E610000039F2406491762240D190F12895A01040;city;Buea;OSM;Settlement;
483;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0822098;9.6649718;0101000020E610000046860B2F775423408FA449CE2E541040;town;Bonaberi;OSM;Settlement;
484;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.7990131;10.1265567;0101000020E6100000EB2D2F0ACC402440C89AECFA60640E40;town;Edéa;OSM;Settlement;
485;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.9434098;9.9126989;0101000020E6100000BB302D454DD32340A5CEED6F1A8C0740;city;Kribi;OSM;Settlement;
486;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.8689867;11.5213344;0101000020E6100000408FAC57EC0A27408E45894CAFF30E40;national_capital;Yaoundé;OSM;Settlement;
487;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.165683;11.534646;0101000020E6100000DBDFD91EBD1127403E03EACDA8A91040;town;Obala;OSM;Settlement;
488;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.884985;10.8095965;0101000020E610000081E9B46E839E254060CD0182398A1340;town;Makenene I;OSM;Settlement;
489;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.1047765;13.3182308;0101000020E6100000EB28BD25EFA22A4058C7F143A5352440;town;Boudjouma;OSM;Settlement;
490;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;12.370376;14.212872;0101000020E6100000DE770C8FFD6C2C4054724EECA1BD2840;town;Gamboru;OSM;Settlement;
491;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.1116874;12.8850595;0101000020E61000003A07CF8426C5294023C044172F392240;town;Gurin;OSM;Settlement;
492;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.1537363;11.3370815;0101000020E61000005A2C45F295AC264013AAE518DA3A0140;city;Ebebiyín;OSM;Settlement;
493;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.17353;15.0316073;0101000020E610000035A1FFD42E102E40E17F2BD9B1B11040;town;Kentzou;OSM;Settlement;
494;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.4358337;14.3646346;0101000020E6100000E7FAE362B1BA2C408CFA7F304BBE1140;town;Batouri;OSM;Settlement;
495;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.678668;10.204957;0101000020E61000002C2CB81FF0682440EE5D83BEF4B61640;town;Babadjou;OSM;Settlement;
496;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.9525115;9.9391669;0101000020E6100000AEF8E17BDAE023407041B62C5FCF1340;town;Nkongsamba;OSM;Settlement;
497;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0429674;9.7061981;0101000020E6100000A3FE1FCC92692340362D67A5FF2B1040;city;Douala;OSM;Settlement;
498;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0314849;9.7057582;0101000020E610000085C48723596923407545DF933D201040;town;New Bell;OSM;Settlement;
499;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.9590975;11.3843139;0101000020E6100000E3CB9FCAC4C4264092B3B0A71DD61340;town;Ngoro;OSM;Settlement;
500;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.510861;10.638147;0101000020E6100000BE141E34BB4625401A355F251F0B1640;town;Foumbot;OSM;Settlement;
501;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0638116;9.7409587;0101000020E6100000945F50F05E7B2340F76BFCD357411040;town;Makepe;OSM;Settlement;
502;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0637626;9.7151827;0101000020E61000007854466D2C6E2340EBD4A6FB4A411040;town;Deido;OSM;Settlement;
503;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.196354;14.171901;0101000020E6100000A54C6A6803582C40A8E0F08288642440;town;Moutourwa;OSM;Settlement;
504;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.3436507;14.2358289;0101000020E61000003FE7C990BE782C40B97E0BFCF2AF2440;town;Moussourtouk;OSM;Settlement;
505;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.603266;14.328089;0101000020E6100000CD5A0A48FBA72C40D593F947DF342540;city;Maroua;OSM;Settlement;
506;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;11.232026;14.1702728;0101000020E6100000F4CB16FF2D572C40B5A4A31CCC762640;town;Limani;OSM;Settlement;
507;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.919441;11.151682;0101000020E6100000A3C85A43A94D2640F2CF0CE2035B0740;city;Ebolowa;OSM;Settlement;
508;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.4469818;10.0532932;0101000020E6100000C9320E3F491B2440FCA0D398B5C91540;town;Dschang;OSM;Settlement;
509;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.2862078;9.4077181;0101000020E61000007AF9426DC0D02240C07053A813251140;town;Muyuka;OSM;Settlement;
510;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.6378368;9.4409446;0101000020E610000013B2987DC3E12240BDBD1017258D1240;city;Kumba;OSM;Settlement;
511;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7681748;8.9839977;0101000020E6100000AEADE98BCEF7214003722E6A9C121740;town;Eyumodjock;OSM;Settlement;
512;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.894803;14.547135;0101000020E610000072FE261422182D406473D53C47941740;town;Garoua-Boulaï;OSM;Settlement;
513;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.768922;15.347024;0101000020E6100000ADDA3521ADB12E401CB3EC4960131F40;town;Touboro;OSM;Settlement;
514;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.73511;14.609944;0101000020E610000069C878944A382D40D5EC815660782540;city;Bogo;OSM;Settlement;
515;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4193219;14.2182728;0101000020E61000007336D373C16F2C4080FC5BB862AD1940;town;Meidougou;OSM;Settlement;
516;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.936176;11.975646;0101000020E610000049F25CDF87F327409966BAD7497D0740;city;Sangmélima;OSM;Settlement;
517;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.989248;10.436179;0101000020E61000006A6798DA52DF24409C887E6DFDF41740;town;Ndop;OSM;Settlement;
518;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.024094;11.381448;0101000020E6100000CD3FFA264DC326408A1EF818AC181040;town;Okola;OSM;Settlement;
519;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.334612;10.368438;0101000020E61000001135D1E7A3BC244088653387A4561540;town;Baham;OSM;Settlement;
520;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.7158768;11.6427439;0101000020E610000030687CBA1549274098B89F9D1DBA0D40;town;Mfou;OSM;Settlement;
521;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.499078;9.565699;0101000020E610000083C2A04CA3212340C39CA04D0EFF1140;town;Mbanga;OSM;Settlement;
522;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.4758083;10.4215565;0101000020E61000001BD5E940D6D7244053A97E4A3AE71540;city;Bafoussam;OSM;Settlement;
523;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.9738112;12.2367283;0101000020E61000004A13A5733479284000EA61C32EE51F40;town;Kontcha;OSM;Settlement;
524;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.08446;10.637965;0101000020E61000003BFC3559A3462540D847A7AE7C561840;town;Jakiri;OSM;Settlement;
525;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;8.403362;14.167409;0101000020E6100000B41CE8A1B6552C40F7E5CC7685CE2040;town;Tcholliré;OSM;Settlement;
526;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;8.476064;13.240917;0101000020E6100000D2191879597B2A401B9B1DA9BEF32040;town;Poli;OSM;Settlement;
527;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.401436;14.442564;0101000020E61000001EC6A4BF97E22C40C6DFF60489CD2440;town;Mindif;OSM;Settlement;
528;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.978187;11.59313;0101000020E61000008F8D40BCAE2F274094FAB2B453D30F40;town;Soa;OSM;Settlement;
529;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.391392;10.584319;0101000020E6100000E4DC26DC2B2B254004AA7F10C9901940;town;Nkor;OSM;Settlement;
530;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.1177896;14.971149;0101000020E6100000121615713AF12D402B9E1FEB4E3C2440;town;Doukoula;OSM;Settlement;
531;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.501534;11.328169;0101000020E61000003F1F65C405A8264011A8FE4124030C40;town;Akono;OSM;Settlement;
532;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.9331625;11.4003293;0101000020E6100000DA4246F6F7CC26402CD49AE61D770740;town;Néméyong;OSM;Settlement;
533;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.547966;11.027784;0101000020E610000042B456B4390E26403B8F8AFF3B620C40;town;Makak;OSM;Settlement;
534;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.788578;11.402213;0101000020E6100000560DC2DCEECD2640BDC282FB014F0E40;town;Mbankomo;OSM;Settlement;
535;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.287972;10.971611;0101000020E610000022DE3AFF76F12540484F9143C44D0A40;town;Mvengue;OSM;Settlement;
536;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.2436959;11.3964647;0101000020E61000007209D16BFDCA2640B35A05D616F30940;town;Menguémé;OSM;Settlement;
537;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.0243072;13.5096041;0101000020E6100000A6D01ED4EA042B405B1D4AFE710C2240;town;Ngong;OSM;Settlement;
538;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.74103;13.798742;0101000020E61000001EE21FB6F4982B40B3B5BE48687B2540;town;Mokolo;OSM;Settlement;
539;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.096618;11.884756;0101000020E61000002AE109BDFEC42740D9D138D4EF621040;town;Esse;OSM;Settlement;
540;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5016497;11.5546734;0101000020E610000019ECE126FE1B27405E317E75B0011A40;town;Mayo Darlé;OSM;Settlement;
541;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.84744;9.822983;0101000020E6100000F4531C075EA52340F949B54FC7631340;town;Manjo;OSM;Settlement;
542;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.373248;12.652921;0101000020E610000044BE4BA94B4E29408C3045B9347E1D40;town;Tignère;OSM;Settlement;
543;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.891073;13.049667;0101000020E61000008061F9F36D192A40F964C57075901B40;town;Martap;OSM;Settlement;
544;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.281549;9.976012;0101000020E6100000D20149D8B7F32340D2E28C614E201540;town;Santchou;OSM;Settlement;
545;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.8881645;14.8335238;0101000020E610000013E0AAA1C3AA2D40B7EF517FBDC62540;town;Guirvidig;OSM;Settlement;
546;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.8417087;14.9526084;0101000020E61000002FCAC749BCE72D4071845671F4AE2540;town;Maga;OSM;Settlement;
547;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.468342;13.2693;0101000020E610000027A089B0E1892A40785F950B95DF1940;town;Ngaoundal;OSM;Settlement;
548;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.40821;14.854654;0101000020E61000008ACA863595B52D40E2CCAFE600D12440;town;Moulvoudaye;OSM;Settlement;
549;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.671731;13.373237;0101000020E6100000765089EB18BF2A40336B2920ED572340;town;Baschéo;OSM;Settlement;
550;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.4322641;13.3647742;0101000020E610000060D916AFC3BA2A40417859B851DD2240;town;Gaschiga;OSM;Settlement;
551;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.286683;11.654341;0101000020E610000027DD96C8054F2740D446753A90251140;town;Batchenga;OSM;Settlement;
552;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.121582;9.949155;0101000020E610000075ABE7A4F7E523400C21E7FD7F7C1440;town;Melong;OSM;Settlement;
553;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.77339;12.244917;0101000020E61000000778D2C2657D2840726DA818E72F0E40;town;Akonolinga;OSM;Settlement;
554;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.5656797;13.4059205;0101000020E61000004C8DD0CFD4CF2A40B7161C1483860C40;town;Mindourou I;OSM;Settlement;
555;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.515197;11.503114;0101000020E6100000CA518028980127407FFACF9A1F1F0C40;city;Mbalmayo;OSM;Settlement;
556;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.160148;13.620514;0101000020E6100000986BD102B43D2B409128B4ACFB470940;town;Lomié;OSM;Settlement;
557;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.262634;11.198876;0101000020E610000029EB3713D3652640938AC6DADF190A40;town;Ngomedzap;OSM;Settlement;
558;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.5169119;15.0520657;0101000020E6100000987CFD5AA81A2E40484ECBB4A2220C40;town;Yokadouma;OSM;Settlement;
559;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.3893114;10.331213;0101000020E6100000250516C094A9244004D7CBA5A78E1540;town;Bamendjou;OSM;Settlement;
560;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.468403;10.241384;0101000020E61000002A8E03AF967B2440A6643909A5DF1540;town;Penka-Michel;OSM;Settlement;
561;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;12.577143;14.45648;0101000020E6100000618E1EBFB7E92C400C3B8C497F272940;town;Makary;OSM;Settlement;
562;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.822117;11.060845;0101000020E610000010406A13271F264093E2E313B2930E40;town;Matomb;OSM;Settlement;
563;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.157671;10.019309;0101000020E6100000740987DEE2092440471CB28174A11440;town;Kékem;OSM;Settlement;
564;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.258913;11.204417;0101000020E61000002C7E5358A968264078094E7D20091140;town;Monatélé;OSM;Settlement;
565;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.3156582;11.2951976;0101000020E610000023B7CB23249726405EDB36E73B431140;town;Néna;OSM;Settlement;
566;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.540481;12.31896;0101000020E6100000DE76A1B94EA328400070ECD973291640;town;Yoko;OSM;Settlement;
567;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.448772;11.625314;0101000020E61000003E761728294027402A711DE38ACB1140;town;Ntui;OSM;Settlement;
568;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.6412971;10.7741991;0101000020E61000006E2F0ED3638C25403A28BC5F60210D40;town;Éséka;OSM;Settlement;
569;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.9896293;13.1738695;0101000020E6100000338B506C05592A40964E35C4C2EA0F40;town;Abong-Mbang;OSM;Settlement;
570;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.2400452;13.4535103;0101000020E61000005DCC858032E82A40433FAE68CEF51040;town;Doumé;OSM;Settlement;
571;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.2650429;10.2288515;0101000020E6100000F54718062C752440E325EE67670F1540;town;Bandja;OSM;Settlement;
572;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.043718;15.216353;0101000020E610000071C806D2C56E2E40E4F8A1D288590040;town;Mouloundou;OSM;Settlement;
573;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.947096;10.837713;0101000020E61000003CDEE4B7E8AC25401C615111A7930F40;town;Ngog-Mapubi;OSM;Settlement;
574;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.9986618;10.7190336;0101000020E61000004673092C25702540AE1DD66542FD0F40;town;Dibang;OSM;Settlement;
575;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.90326;11.884089;0101000020E6100000B6813B50A7C427409947FE60E0390F40;town;Awaé;OSM;Settlement;
576;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.603044;11.256546;0101000020E6100000D8D64FFF598326403332C85D84691240;town;Ombessa;OSM;Settlement;
577;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.460448;9.970938;0101000020E610000026E318C91EF12340D10836AE7FD71140;town;Yabassi;OSM;Settlement;
578;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.374769;10.412204;0101000020E61000008E8F16670CD32440EF37DA71C37F1540;town;Bandjoun;OSM;Settlement;
579;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.413533;9.917302;0101000020E61000005C1C959BA8D523405F44DB3175A71940;town;Benakuma;OSM;Settlement;
580;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.5930785;11.3046972;0101000020E6100000945D7A45019C264096AFCBF09FBE0C40;town;Ngoumou;OSM;Settlement;
581;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.734658;12.827399;0101000020E6100000787C7BD7A0A7294049F59D5F94E00D40;town;Messamena;OSM;Settlement;
582;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.082783;11.487415;0101000020E6100000E12879758EF92640B9A81611C5541840;town;Bankim;OSM;Settlement;
583;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.280281;10.284089;0101000020E6100000834E081D74912440BDC282FB011F1940;town;Fundong;OSM;Settlement;
584;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4658762;12.625112;0101000020E61000009FAC18AE0E40294064F08BA60EDD1940;town;Tibati;OSM;Settlement;
585;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.075657;12.988555;0101000020E6100000359886E123FA294098DA5207794D1040;town;Angossas;OSM;Settlement;
586;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5172003;14.2946927;0101000020E610000069BD29F6E1962C40F1EC97F49C111A40;town;Meiganga;OSM;Settlement;
587;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.075435;9.364933;0101000020E61000005C76887FD8BA224021E527D53E4D1040;town;Tiko;OSM;Settlement;
588;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.361105;11.275943;0101000020E6100000C91EA166488D264036B05582C5711140;town;Ebebda;OSM;Settlement;
589;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.361454;11.4399;0101000020E61000005305A3923AE12640960854FF20721140;town;Sa'a;OSM;Settlement;
590;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.011256;10.936749;0101000020E6100000151F9F909DDF2540FD885FB1860B1040;town;Bot-Makak;OSM;Settlement;
591;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.640816;9.794049;0101000020E6100000CFD72C978D9623403E07962364200D40;town;Mouanko;OSM;Settlement;
592;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.018903;10.193375;0101000020E61000005EBA490C02632440662FDB4E5B131440;town;Bakou;OSM;Settlement;
593;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.812894;10.544221;0101000020E6100000C4978922A4162540C0EAC891CE800640;town;Akom II;OSM;Settlement;
594;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.882747;10.849568;0101000020E6100000CD74AF93FAB225400C23BDA8DD0F0F40;town;Boumnyébel;OSM;Settlement;
595;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.340351;13.103861;0101000020E6100000E3A8DC442D352A40C2A4F8F8845C1140;town;Doumaintang;OSM;Settlement;
596;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.372071;10.627143;0101000020E6100000A6D425E318412540F451465C00FA0240;town;Ma'an;OSM;Settlement;
597;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.309488;13.876295;0101000020E6100000F14BFDBCA9C02B4047020D36759E2240;town;Bibemi;OSM;Settlement;
598;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.5948333;10.1553665;0101000020E6100000B8C9A8328C4F24407B4908FB1B611240;town;ndobiang;OSM;Settlement;
599;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.09983;12.537392;0101000020E61000009A43520B2513294083A3E4D539661040;town;Endom;OSM;Settlement;
600;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.866658;12.817684;0101000020E6100000C8EC2C7AA7A229405F44DB3175771340;town;Bibey;OSM;Settlement;
601;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.250214;10.0193608;0101000020E610000017A6A5A8E909244060014C1938001140;town;Diang;OSM;Settlement;
602;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.573797;11.116476;0101000020E6100000AD8905BEA23B2640F12BD670914B1240;town;Bokito;OSM;Settlement;
603;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.08114;12.973747;0101000020E6100000FE277FF78EF229407DCB9C2E8B292240;town;Touroua;OSM;Settlement;
604;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.9329968;13.9439525;0101000020E610000073F4F8BD4DE32B40998BAEC1B1DD2340;town;Guider;OSM;Settlement;
605;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.86905;14.143651;0101000020E61000004D13B69F8C492C40772D211FF4BC2540;town;Tokombéré;OSM;Settlement;
606;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;2.8493146;11.0897034;0101000020E610000015AEA29AED2D2640611FF87365CB0640;town;Mvila;OSM;Settlement;
607;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.0814832;9.2904632;0101000020E61000000D62B197B794224097B1FC5470531040;town;Ombe;OSM;Settlement;
608;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7876432;11.4943063;0101000020E6100000DD6921B715FD2640CAAA63F08B261740;town;Ngambé Tikar;OSM;Settlement;
609;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.23471;10.727551;0101000020E61000001D588E9081742540715AF0A2AFE00940;town;Lolodorf;OSM;Settlement;
610;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.3272238;14.8394225;0101000020E6100000990D32C9C8AD2D4031E47DC1134F1140;town;Mbilé;OSM;Settlement;
611;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3149579;14.7209914;0101000020E6100000FF64E7C825712D40A477E05284421940;town;Gbatoua;OSM;Settlement;
612;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.8587066;13.5937621;0101000020E61000006435029601302B40FA6F6FC8506F1F40;town;Mbé;OSM;Settlement;
613;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;7.3211994;13.5877155;0101000020E61000005FB4C70BE92C2B40B3FAD97EE8481D40;city;Ngaoundéré;OSM;Settlement;
614;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.344361;15.226549;0101000020E61000000DE2033BFE732E402409C21550B02440;town;Yagoua;OSM;Settlement;
615;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.9203029;13.290971;0101000020E6100000392BA226FA942A40E5A727E263AE1340;town;Bélabo;OSM;Settlement;
616;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.9327713;15.2429961;0101000020E6100000701C1DFC697C2E40E32DA1CC50760F40;town;Déde-Mokouba;OSM;Settlement;
617;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.1199652;15.1362145;0101000020E6100000637B2DE8BD452E40E5A14A28D87A1040;town;Gamboula;OSM;Settlement;
618;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.7702087;15.3297538;0101000020E6100000A576757DD5A82E40E5C1CC2D63290E40;town;Bamba;OSM;Settlement;
619;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.935792;14.6061685;0101000020E610000013BBB6B75B362D40096F0F4240BE1740;town;Beloko;OSM;Settlement;
620;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.2491337;14.1473954;0101000020E61000006429ED68774B2C40B7A9CB738E7F2440;town;Barawa-Laddé;OSM;Settlement;
621;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.2178723;14.1160192;0101000020E61000008A6A5BDE663B2C409A6846F58C6F2440;town;Golom;OSM;Settlement;
622;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.2155618;14.1232524;0101000020E6100000994E46F01A3F2C40A688C21D5E6E2440;town;Ilir;OSM;Settlement;
623;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.3566087;14.1955339;0101000020E6100000C784F3041D642C402BF05F6A95B62440;town;Mudawa;OSM;Settlement;
624;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.3586389;14.1273428;0101000020E61000001BC3521333412C40972595849FB72440;town;Tchofi;OSM;Settlement;
625;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.3353665;14.2904509;0101000020E61000000230F9FAB5942C4014596B28B5AB2440;town;Zouzoui;OSM;Settlement;
626;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.0486614;12.9016053;0101000020E6100000F0CCBA359FCD2940B827A325EA182240;town;Béka;OSM;Settlement;
627;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.2911628;14.38873;0101000020E6100000BBF2599E07C72C40A39F5F4A13952440;town;Bobora;OSM;Settlement;
628;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.2863119;13.9983586;0101000020E6100000565CC1DB28FF2B4047E92D7997922440;town;Dagai;OSM;Settlement;
629;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.3872134;14.1673946;0101000020E6100000D30DB9BEB4552C405C25B3D540C62440;town;Djabakouli;OSM;Settlement;
